Region	RegionUID	OperatingUnit	OperatingUnitUID	CountryName	SNU1	SNU1Uid	PSNU	PSNUuid	CurrentSNUPrioritization	typeMilitary	MechanismUID	PrimePartner	FundingAgency	MechanismID	ImplementingMechanismName	dataElementUID	indicator	numeratorDenom	indicatorType	disaggregate	standardizedDisaggregate	categoryOptionComboUID	categoryOptionComboName	Age	Sex	resultStatus	otherDisaggregate	coarseDisaggregate	modality	isMCAD	FY2015Q2	FY2015Q3	FY2015Q4	FY2015APR	FY2016_TARGETS	FY2016Q1	FY2016Q2	FY2016Q3	FY2016Q4	FY2016APR	FY2017_TARGETS	FY2017Q1	FY2017Q2	FY2017Q3	FY2017Q4	FY2017APR	FY2018_TARGETS	FY2018Q1
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	LtXih6Ci0HX	PMTCT_STAT_POS	N	DSD	Known/New/Age	Known/New/Age	ZfszUpIuhu4	15-19, Newly Identified Positive	15-19		Positive	Newly Identified		NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	mymnc4IZT9O	VMMC_CIRC	N	DSD	HIVStatus/Sex	HIVStatus/Sex	qRO991vF3Z0	Negative, Male		Male	Negative			NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	nVOiGzKglvS	HTS_TST_NEG	N	DSD	MostCompleteAgeDisagg	MostCompleteAgeDisagg	h7oMErz6yrn	15+, Male, Negative	15+	Male	Negative			NULL	Y	20			20														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	PSKAahJOUpb	HTS_TST_POS	N	DSD	MostCompleteAgeDisagg	MostCompleteAgeDisagg	UklAHI88d6q	<15, Unknown Sex	<15	Unknown Sex	Positive			NULL	Y																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	qKS8hx3OQtz	PMTCT_STAT_POS	N	DSD	Total Numerator	Total Numerator	HllvX50cXC0	default			Positive			NULL	N	10			10														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	sfl3EJj4Gvv	HTS_TST	N	DSD	Age/Sex/Result	Age/Sex/Result	DuxXoOVJgCo	<1, Female, Positive	<01	Female	Positive			NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	sfl3EJj4Gvv	HTS_TST	N	DSD	Age/Sex/Result	Age/Sex/Result	hc6XQo9JqWn	<1, Female, Negative	<01	Female	Negative			NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	sfl3EJj4Gvv	HTS_TST	N	DSD	Age/Sex/Result	Age/Sex/Result	hZTTHVm3Bhk	1-4, Male, Positive	01-04	Male	Positive			NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	sfl3EJj4Gvv	HTS_TST	N	DSD	Age/Sex/Result	Age/Sex/Result	UdiQoYYXXMj	10-14, Female, Negative	10-14	Female	Negative			NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	WwVUJwXZqyO	VMMC_CIRC	N	DSD	FollowUp	FollowUp	glt1RCMkD7D	No				No		NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	yKTIfbo1QQ0	HTS_TST_POS	N	DSD	ServiceDeliveryPoint/Result	ServiceDeliveryPoint/Result	YTb5zYgPJoQ	Positive, Antenatal Clinic			Positive	Antenatal Clinic		NULL	N	10			10														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	amb1LalnNbT	PMTCT_ART	N	DSD	MaternalRegimenType	MaternalRegimenType	FnpNjPTZSb1	Single-dose NVP				Single-dose NVP		NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	amb1LalnNbT	PMTCT_ART	N	DSD	MaternalRegimenType	MaternalRegimenType	SLG3JeMKrCq	Life-long ART, New				Life-long ART New		NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	dlmgp0g5SR0	HTS_TST_NEG	N	DSD	Age/Sex/Result	Age/Sex/Result	xEpIoyvrq2O	<1, Male, Negative	<01	Male	Negative			NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	Edxgn1OFGbA	HTS_TST	N	DSD	Age Aggregated/Sex	Age Aggregated/Sex	Pv51tDz8wHc	<15, Female	<15	Female			TRUE	NULL	N	10			10														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	EjdjNEKUqUE	HTS_TST	N	DSD	Results	Results	ZZgjEm5kvv3	Negative			Negative			NULL	N	70			70														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	Jn0iv33IPqu	VMMC_CIRC_FollowUp	N	DSD	FollowUp/Surgical	FollowUp/Surgical	glt1RCMkD7D	No				No		NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	KHGPt5ddVh6	VMMC_CIRC_FollowUp	N	DSD	Total FollowUp	Total FollowUp	glt1RCMkD7D	No				No		NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	LtXih6Ci0HX	PMTCT_STAT_POS	N	DSD	Known/New/Age	Known/New/Age	QNDuM98eCBN	20-24, Known at Entry Positive	20-24		Positive	Known at Entry		NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	nO2Z2HmcFpc	PMTCT_STAT	N	DSD	Total Numerator	Total Numerator	HllvX50cXC0	default						NULL	N	40			40														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	sfl3EJj4Gvv	HTS_TST	N	DSD	Age/Sex/Result	Age/Sex/Result	fczYAYsdk9T	15-19, Male, Positive	15-19	Male	Positive			NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	sfl3EJj4Gvv	HTS_TST	N	DSD	Age/Sex/Result	Age/Sex/Result	QUmCEhCHtvF	10-14, Male, Positive	10-14	Male	Positive			NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	WYPXX9l0Nz9	HTS_TST	N	DSD	MostCompleteAgeDisagg	MostCompleteAgeDisagg	WsgOayoPB1f	<15, Unknown Sex	<15	Unknown Sex	Negative			NULL	Y	10			10														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	ziwxuZDp2t7	HTS_TST_POS	N	DSD	Age/Sex/Result	Age/Sex/Result	ugX3HZAjA3Y	25-49, Male, Positive	25-49	Male	Positive			NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	ZvJFugOGSgL	PMTCT_STAT	N	DSD	Known/New/Age	Known/New/Age	aeTOT0DITmP	15-19, Known at Entry Positive	15-19		Positive	Known at Entry		NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	zwSnWrOmcIj	TX_NEW	N	DSD	Age/Sex	Age/Sex/HIVStatus	kboLr4Fk1MI	Male, <1	<01	Male	Positive			NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	A08J7tE7g4m	TB_SCREEN	N	DSD	Age	Age	pKHZ6d2egpd	10-14	10-14					NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	GadNikBdxQH	VMMC_CIRC	N	DSD	Age	Age/Sex	oZcQslZmhAp	50+	50+	Male				NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	LtXih6Ci0HX	PMTCT_STAT_POS	N	DSD	Known/New/Age	Known/New/Age	aeTOT0DITmP	15-19, Known at Entry Positive	15-19		Positive	Known at Entry		NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	LtXih6Ci0HX	PMTCT_STAT_POS	N	DSD	Known/New/Age	Known/New/Age	SwdPNY2yusp	25+, Known at Entry Positive	25+		Positive	Known at Entry		NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	mymnc4IZT9O	VMMC_CIRC	N	DSD	HIVStatus/Sex	HIVStatus/Sex	yGWrZoV31Hb	Positive, Male		Male	Positive			NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	QI0LrOAmBCG	TX_NEW	N	DSD	PregnantOrBreastfeeding/HIVStatus	PregnantOrBreastfeeding/HIVStatus	vxBSF1mguas	Pregnant, Positive			Positive	Pregnant		NULL	N	10			10														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	RxO7j2rYlwd	TB_STAT	N	DSD	Age	Age	AYfUs0AaKkL	1-4	01-04					NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	sfl3EJj4Gvv	HTS_TST	N	DSD	Age/Sex/Result	Age/Sex/Result	eErjvBmSJyj	20-24, Female, Positive	20-24	Female	Positive			NULL	N	10			10														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	sfl3EJj4Gvv	HTS_TST	N	DSD	Age/Sex/Result	Age/Sex/Result	w34uVi8dpOt	25-49, Male, Negative	25-49	Male	Negative			NULL	N	10			10														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	T93kjopkTmR	PMTCT_ART	N	DSD	Total Numerator	Total Numerator	HllvX50cXC0	default						NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	WYPXX9l0Nz9	HTS_TST	N	DSD	MostCompleteAgeDisagg	MostCompleteAgeDisagg	Bjgmk9Rs1c9	<15, Unknown Sex	<15	Unknown Sex	Positive			NULL	Y																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	yZxw9r7gLf8	PMTCT_CTX	N	DSD	Total Numerator	Total Numerator	HllvX50cXC0	default						NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	ziwxuZDp2t7	HTS_TST_POS	N	DSD	Age/Sex/Result	Age/Sex/Result	DuxXoOVJgCo	<1, Female, Positive	<01	Female	Positive			NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	ZvJFugOGSgL	PMTCT_STAT	N	DSD	Known/New/Age	Known/New/Age	L0haU5cttbp	<15, Known at Entry Positive	<15		Positive	Known at Entry		NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Flatlands	klOVwYgHeNU	Flatlands	klOVwYgHeNU	5 - Centrally Supported		""	Grayscale	DOD	80021	Grayscale	zwSnWrOmcIj	TX_NEW	N	DSD	Age/Sex	Age/Sex/HIVStatus	WjTr93FH7Hx	Female, 5-9	05-09	Female	Positive			NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	bPNnfu3fOeb	CARE_COMM	N	DSD	Age/Sex	Age/Sex	Dec8OrrGKqD	Female, 15-19	15-19	Female				NULL	N					10													
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	MwlTTqlpKcH	CARE_COMM	N	DSD	Age/Sex	Age/Sex	Ae0SMRtpsJW	Male, 20-24	20-24	Male				NULL	N						10	10		10	10								
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	bPNnfu3fOeb	CARE_COMM	N	DSD	Age/Sex	Age/Sex	Ae0SMRtpsJW	Male, 20-24	20-24	Male				NULL	N					10													
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	G0sB5BKq4C6	CARE_COMM	N	DSD	Total Numerator	Total Numerator	HllvX50cXC0	default						NULL	N					40													
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	Lit8eZh3fIm	OVC_SERV	N	DSD	Age/Sex	Age/Sex	eNMC63tWjzs	10-14, Female	10-14	Female				NULL	N	30	20	20	20														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	Lit8eZh3fIm	OVC_SERV	N	DSD	Age/Sex	Age/Sex	epW1ce73Fql	<1, Female	<01	Female				NULL	N		10	10	10														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	Lit8eZh3fIm	OVC_SERV	N	DSD	Age/Sex	Age/Sex	lQWFC2azD3o	15-17, Male	15-17	Male				NULL	N	20	10	10	10														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	Lit8eZh3fIm	OVC_SERV	N	DSD	Age/Sex	Age/Sex	x7ir6grXYHf	5-9, Male	05-09	Male				NULL	N	10	20	20	20														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	MwlTTqlpKcH	CARE_COMM	N	DSD	Age/Sex	Age/Sex	NSWZvUXsWqf	Male, 50+	50+	Male				NULL	N							10		10	10								
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	MwlTTqlpKcH	CARE_COMM	N	DSD	Age/Sex	Age/Sex	Dec8OrrGKqD	Female, 15-19	15-19	Female				NULL	N							10		10	10								
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	Lit8eZh3fIm	OVC_SERV	N	DSD	Age/Sex	Age/Sex	fmhNx3wJM56	15-17, Female	15-17	Female				NULL	N	10	10	10	10														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	PFwXcoLLmUw	OVC_SERV	N	DSD	Age/Sex/Service	Age/Sex/Service	gFj3CVk6NqA	15-17, Male, Other Service Areas	15-17	Male		Other Service Areas		NULL	N	10	10	10	10														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	MwlTTqlpKcH	CARE_COMM	N	DSD	Age/Sex	Age/Sex	mGXFBiV4Jmi	Female, 50+	50+	Female				NULL	N						10			10	10								
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	Lit8eZh3fIm	OVC_SERV	N	DSD	Age/Sex	Age/Sex	mhrwJxBi7Lq	5-9, Female	05-09	Female				NULL	N	20	20	20	20														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	PFwXcoLLmUw	OVC_SERV	N	DSD	Age/Sex/Service	Age/Sex/Service	oT22p5td1sz	1-4, Female, Other Service Areas	01-04	Female		Other Service Areas		NULL	N	10	10	10	10														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	Lit8eZh3fIm	OVC_SERV	N	DSD	Age/Sex	Age/Sex	Hu4omSJ5pjk	10-14, Male	10-14	Male				NULL	N	20	20	20	20														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	MwlTTqlpKcH	CARE_COMM	N	DSD	Age/Sex	Age/Sex	k3ITUDV606h	Male, 25-49	25-49	Male				NULL	N						10	10		10	10								
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	PFwXcoLLmUw	OVC_SERV	N	DSD	Age/Sex/Service	Age/Sex/Service	a4oQuE99SIA	5-9, Female, Other Service Areas	05-09	Female		Other Service Areas		NULL	N	20	20	20	20														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	bfHk9MX9mqy	OVC_SERV	N	DSD	Total Numerator	Total Numerator	HllvX50cXC0	default						NULL	N	100	90	90	90														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	PFwXcoLLmUw	OVC_SERV	N	DSD	Age/Sex/Service	Age/Sex/Service	Lh6D2jxecx9	<1, Female, Other Service Areas	<01	Female		Other Service Areas		NULL	N		10	10	10														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	PFwXcoLLmUw	OVC_SERV	N	DSD	Age/Sex/Service	Age/Sex/Service	ow1AmSiNMzZ	1-4, Male, Other Service Areas	01-04	Male		Other Service Areas		NULL	N	10	10	10	10														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	YOSn40LtlCQ	OVC_SERV_OVER_18	N	DSD	Total Numerator	Total Numerator	HllvX50cXC0	default						NULL	N	10																	
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	bPNnfu3fOeb	CARE_COMM	N	DSD	Age/Sex	Age/Sex	mGXFBiV4Jmi	Female, 50+	50+	Female				NULL	N					10													
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	MwlTTqlpKcH	CARE_COMM	N	DSD	Age/Sex	Age/Sex	NrSqXzj0ST2	Male, 10-14	10-14	Male				NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	MwlTTqlpKcH	CARE_COMM	N	DSD	Age/Sex	Age/Sex	xBa6iiCU4pI	Female, 20-24	20-24	Female				NULL	N						10	10		10	10								
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	PFwXcoLLmUw	OVC_SERV	N	DSD	Age/Sex/Service	Age/Sex/Service	gvKJUjURSRc	10-14, Male, Other Service Areas	10-14	Male		Other Service Areas		NULL	N	20	20	20	20														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	bPNnfu3fOeb	CARE_COMM	N	DSD	Age/Sex	Age/Sex	Dg3j7mFnfMY	Male, 15-19	15-19	Male				NULL	N																		
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	Lit8eZh3fIm	OVC_SERV	N	DSD	Age/Sex	Age/Sex	G2AAvwynIcL	18-24, Male	18-24	Male				NULL	N	10																	
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	Lit8eZh3fIm	OVC_SERV	N	DSD	Age/Sex	Age/Sex	pDeOmP3WqDM	1-4, Male	01-04	Male				NULL	N	10	10	10	10														
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	MwlTTqlpKcH	CARE_COMM	N	DSD	Age/Sex	Age/Sex	z0wbwpZtARG	Female, 10-14	10-14	Female				NULL	N									10	10								
The Known World	rsgfCo9eMmd	Essos	rh5P08UZ1sf	Essos	Disputed Lands	vcTOYwpA3or	Disputed Lands	vcTOYwpA3or	1 - Scale-Up: Saturation		""	Qarth	USAID	80022	Qarth	PFwXcoLLmUw	OVC_SERV	N	DSD	Age/Sex/Service	Age/Sex/Service	Y3jhNR8RzzJ	<1, Male, Other Service Areas	<01	Male		Other Service Areas		NULL	N	10																	
